subject,item,repetition,window,duration,sF0,strF0,pF0,CPP,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,H42Kc,H2KH5Kc,Energy,HNR05,HNR15,HNR25,HNR35,onset,nuc,coda,asp,tone,voicing,semitones,register,contour,manner,pct
F1,vaan2,2,8,321.255,163.971407407407,163.292148148148,166.249814814815,16.2028148148148,4.87774074074074,-5.54677777777778,9.34651851851852,10.3059259259259,7.96355555555556,5.41811111111111,27.5123703703704,0.00214814814814815,35.6811851851852,41.4578148148148,45.8165185185185,48.7214444444444,v,aa,N,unasp,21,voiced,-3.05554946491407,low,falling,fricative,0.7
F1,vaan2,2,9,321.255,152.488037037037,153.37937037037,157.943777777778,17.3857407407407,4.2592962962963,-5.62788888888889,7.24240740740741,13.7366666666667,11.2287777777778,9.7747037037037,23.007037037037,0.003,38.7618518518519,44.9695555555556,48.1122592592593,49.5175555555556,v,aa,N,unasp,21,voiced,-4.1397610881476,low,falling,fricative,0.8
F1,vaan2,2,10,321.255,145.730148148148,146.028222222222,148.184444444444,21.582,3.86162962962963,-3.56085185185185,7.87948148148148,12.9332962962963,10.033,7.99088888888889,24.1241851851852,0.00292592592592593,50.0661851851852,54.3621111111111,55.3504074074074,55.0251481481481,v,aa,N,unasp,21,voiced,-4.99004788590565,low,falling,fricative,0.9
F1,vaan2,2,11,321.255,143.736642857143,143.655821428571,144.106142857143,22.5514285714286,2.59364285714286,0.377607142857143,11.6706428571429,15.0682142857143,11.1618214285714,5.55439285714286,25.9981428571429,0.00175,50.6057857142857,56.7060357142857,58.4341785714286,59.0716071428571,v,aa,N,unasp,21,voiced,-5.27361703293423,low,falling,fricative,1
F1,waang6,3,1,322.173,159.230407407407,158.485037037037,164.58262962963,24.4534074074074,-5.74011111111111,5.99851851851852,8.37403703703704,9.48296296296296,-3.56859259259259,-0.49262962962963,23.2952592592593,0.0593703703703704,47.9651481481481,40.5191851851852,45.286,46.023037037037,w,aa,N,unasp,25,voiced,-3.57285485645256,low,rising,sonorant,0
F1,waang6,3,2,322.173,151.325037037037,151.141555555556,154.452851851852,27.9627777777778,-4.49511111111111,3.15674074074074,9.54851851851852,9.83111111111111,2.14940740740741,4.35188888888889,13.7628148148148,0.0958148148148148,55.1325555555556,46.4544444444444,45.9528888888889,44.8687037037037,w,aa,N,unasp,25,voiced,-4.39421000208705,low,rising,sonorant,0.1
F1,waang6,3,3,322.173,148.632038461538,148.505481481481,149.31162962963,29.2053333333333,-4.24222222222222,2.24637037037037,10.163037037037,9.34611111111111,4.08074074074074,10.0331481481481,7.50718518518519,0.102703703703704,57.5033703703704,47.7254074074074,45.3363703703704,45.0748148148148,w,aa,N,unasp,25,voiced,-4.69882031784792,low,rising,sonorant,0.2
F1,waang6,3,4,322.173,149.413444444444,149.087666666667,148.784666666667,27.293037037037,-4.52637037037037,2.62759259259259,10.196962962963,10.1458888888889,5.039,12.2341481481481,12.1649259259259,0.0779259259259259,57.6404814814815,48.3026666666667,45.9034444444444,45.5722592592593,w,aa,N,unasp,25,voiced,-4.63108353643832,low,rising,sonorant,0.3
F1,waang6,3,5,322.173,154.332851851852,155.335333333333,151.130185185185,27.7159259259259,-3.893,2.82392592592593,14.470037037037,11.1495925925926,7.05566666666667,7.3687037037037,18.0224074074074,0.0405185185185185,59.3988888888889,50.4806296296296,48.4364074074074,48.1434444444444,w,aa,N,unasp,25,voiced,-3.92038216310995,low,rising,sonorant,0.4
F1,waang6,3,6,322.173,163.415076923077,171.913740740741,158.389740740741,22.1659259259259,-2.48607407407407,8.30544444444444,20.4149259259259,14.021,8.75437037037037,-3.32985185185185,24.6070740740741,0.00751851851851852,51.1385185185185,46.857,47.5244444444444,48.1865925925926,w,aa,N,unasp,25,voiced,-2.16479618146125,low,rising,sonorant,0.5
F1,waang6,3,7,322.173,186.36137037037,186.455777777778,183.174851851852,17.1366296296296,3.54792592592593,-5.25274074074074,12.4661111111111,11.1558518518519,-1.70844444444444,-8.43788888888889,38.726962962963,0.00362962962962963,38.3473703703704,41.4692962962963,45.6689259259259,48.0315925925926,w,aa,N,unasp,25,voiced,-0.759012479361701,low,rising,sonorant,0.6
F1,waang6,3,8,322.173,191.838555555556,191.613296296296,188.535777777778,21.5238888888889,3.93674074074074,-9.92511111111111,8.67162962962963,8.09311111111111,-7.082,-4.08866666666667,36.6649259259259,0.00303703703703704,45.4245925925926,48.2338148148148,52.1351851851852,53.2247407407407,w,aa,N,unasp,25,voiced,-0.286642416811352,low,rising,sonorant,0.7
F1,waang6,3,9,322.173,198.597185185185,199.307222222222,195.996962962963,21.181037037037,4.94122222222222,-10.9909259259259,8.36314814814815,9.63859259259259,-2.91688888888889,-2.66048148148148,37.3435185185185,0.0027037037037037,43.8982222222222,46.4025925925926,51.8321851851852,53.6799259259259,w,aa,N,unasp,25,voiced,0.394913357133201,low,rising,sonorant,0.8
F1,waang6,3,10,322.173,188.351230769231,195.631666666667,197.984814814815,18.7281851851852,7.4622962962963,-11.3130740740741,7.87503703703704,11.2008148148148,-1.93155555555556,-5.8367037037037,40.8622222222222,0.00137037037037037,46.7018518518518,50.0553703703704,54.9961111111111,56.6080740740741,w,aa,N,unasp,25,voiced,0.0726644811575832,low,rising,sonorant,0.9
F1,waang6,3,11,322.173,96.6645714285714,194.606655172414,137.385620689655,14.3982068965517,10.3045517241379,-12.066724137931,10.9833793103448,13.8253448275862,0.207,-6.87820689655172,39.9013448275862,0.001,41.5841034482759,44.9756206896552,50.2328965517241,53.8225517241379,w,aa,N,unasp,25,voiced,-0.018281937027904,low,rising,sonorant,1
F1,phan5,3,1,322.222,155.846962962963,157.982666666667,160.359846153846,19.4735185185185,0.697481481481481,6.50522222222222,23.7031481481481,26.9245185185185,17.6265185185185,7.31814814814815,16.2815925925926,0.0502592592592593,39.9792962962963,35.693,38.1464444444444,39.3948148148148,ph,a,N,asp,34,voiceless,-3.62781916470871,high,rising,obstruent,0
F1,phan5,3,2,322.222,147.539925925926,147.403296296296,151.229740740741,26.0825555555556,-3.49985185185185,4.68237037037037,15.0707407407407,16.1122592592593,11.4892962962963,9.7112962962963,16.9138148148148,0.0842592592592593,48.2505925925926,41.146037037037,40.5167407407407,40.8783703703704,ph,a,N,asp,34,voiceless,-4.8277890736732,high,rising,obstruent,0.1
F1,phan5,3,3,322.222,146.514074074074,147.453222222222,146.301703703704,27.6862962962963,-3.5702962962963,4.565,15.9571481481481,14.0188888888889,8.07396296296296,12.0343333333333,12.8154444444444,0.0518148148148148,56.2678518518519,49.1978888888889,47.1787777777778,45.4792592592593,ph,a,N,asp,34,voiceless,-4.82192632631699,high,rising,obstruent,0.2
F1,phan5,3,4,322.222,161.1245,157.236740740741,153.556333333333,19.9588888888889,0.268222222222222,4.83522222222222,16.0264074074074,14.840962962963,5.13837037037037,5.55107407407407,15.398,0.00851851851851852,35.1616296296296,37.5285185185185,40.9758888888889,41.892037037037,ph,a,N,asp,34,voiceless,-3.70975414340249,high,rising,obstruent,0.3
F1,phan5,3,5,322.222,172.233666666667,171.31962962963,168.51637037037,17.6763703703704,3.29881481481481,-3.33174074074074,5.19888888888889,12.8076666666667,3.47488888888889,6.23007407407407,25.9965555555556,0.0067037037037037,37.7169259259259,45.5503333333333,47.795,48.4327777777778,ph,a,N,asp,34,voiceless,-2.22472895609703,high,rising,obstruent,0.4
F1,phan5,3,6,322.222,186.928185185185,187.028592592593,178.858962962963,18.6835925925926,3.96692592592593,-4.54785185185185,4.17585185185185,14.1835925925926,8.45988888888889,9.31840740740741,22.645962962963,0.00644444444444444,41.3345555555556,50.4514074074074,52.2622222222222,52.5554074074074,ph,a,N,asp,34,voiceless,-0.705908394294231,high,rising,obstruent,0.5
F1,phan5,3,7,322.222,199.907851851852,199.838037037037,194.599703703704,21.0381851851852,4.96614814814815,-4.13651851851852,5.53685185185185,15.2417407407407,8.11711111111111,11.294,18.9949259259259,0.00462962962962963,47.7037777777778,54.5275185185185,57.0211111111111,56.9405555555556,ph,a,N,asp,34,voiceless,0.440960013160946,high,rising,obstruent,0.6
F1,phan5,3,8,322.222,209.567259259259,209.633777777778,205.286518518519,23.3904814814815,7.06081481481481,-6.40666666666667,8.40718518518518,16.0953703703704,8.54485185185185,13.3591851851852,16.8185185185185,0.00333333333333333,49.9258518518519,57.6456666666667,59.8401851851852,59.545037037037,ph,a,N,asp,34,voiceless,1.26943980508491,high,rising,obstruent,0.7
F1,phan5,3,9,322.222,214.40962962963,214.566259259259,212.338333333333,23.914,8.23314814814815,-6.44025925925926,10.2807777777778,15.3502592592593,8.19048148148148,13.9403703703704,17.0894814814815,0.00274074074074074,53.5197777777778,60.6275925925926,62.8164444444444,62.8728148148148,ph,a,N,asp,34,voiceless,1.67206422851741,high,rising,obstruent,0.8
F1,phan5,3,10,322.222,216.861666666667,217.249222222222,216.632111111111,21.0404074074074,7.94314814814815,-4.95240740740741,10.3503333333333,16.3368148148148,9.50407407407407,9.13381481481481,21.1897407407407,0.002,47.9888888888889,54.9362592592593,57.1487037037037,57.2695925925926,ph,a,N,asp,34,voiceless,1.8871976271238,high,rising,obstruent,0.9
F1,phan5,3,11,322.222,212.545206896552,212.477068965517,214.888931034483,18.7636896551724,7.88475862068965,-4.29244827586207,9.18086206896552,18.7105517241379,11.3839310344828,8.94824137931034,20.6608965517241,0.00189655172413793,48.941,56.3889655172414,57.7719655172414,57.8959655172414,ph,a,N,asp,34,voiceless,1.5026712892954,high,rising,obstruent,1
F1,waang4,2,1,325.553,171.1,168.88509375,170.8958125,27.250125,-1.7961875,5.43990625,11.58396875,12.568625,-0.4814375,-2.82921875,28.5830625,0.04221875,59.6885,54.30534375,59.46128125,60.865,w,aa,N,unasp,33,voiced,-2.47251054561314,low,level,sonorant,0
F1,waang4,2,2,325.553,169.698851851852,169.510444444444,170.476407407407,33.692,-3.21925925925926,3.1542962962963,12.2324074074074,11.844962962963,2.25822222222222,4.34477777777778,23.1118148148148,0.062,71.9223703703704,64.559962962963,66.0401851851852,66.3062962962963,w,aa,N,unasp,33,voiced,-2.40852449821897,low,level,sonorant,0.1
